name,gender,episode,timestamp
kevin,M,514,00:18.7
kevin,M,542,32:28.5
brishun gary,M,565,58:34.3
jeff voth,M,304,11:25.1
tom bernard,M,97,01:35.0
brent renison,M,353,37:08.3
foreigner,G,339,11:38.2
jimmy williams,M,461,11:21.5
jacksonville neighbor,M,189,44:31.5
jay nixon,M,435,00:28.3
gregory warner,M,264,24:05.2
tom rukavina,M,497,02:47.5
tracy,F,108,15:56.5
beth,F,109,43:46.7
beth,F,172,32:12.8
woman 1,F,13,38:36.5
woman 1,F,21,05:27.9
woman 1,F,25,07:30.4
woman 1,F,30,43:36.6
woman 1,F,34,20:09.9
woman 1,F,38,00:02.8
woman 1,F,42,00:02.9
woman 1,F,55,11:28.6
woman 1,F,68,51:42.3
woman 1,F,70,07:08.5
woman 1,F,72,33:07.0
woman 1,F,74,08:21.6
woman 1,F,78,25:29.3
woman 1,F,89,02:21.4
woman 1,F,99,29:51.2
woman 1,F,101,38:32.0
woman 1,F,103,05:42.3
woman 1,F,117,02:03.9
woman 1,F,120,33:38.4
woman 1,F,122,46:36.1
woman 1,F,135,41:21.9
woman 1,F,145,42:57.0
woman 1,F,146,11:37.0
woman 1,F,157,05:03.0
woman 1,F,170,17:31.1
woman 1,F,171,08:42.3
woman 1,F,173,06:34.0
woman 1,F,178,08:08.8
woman 1,F,182,08:15.7
woman 1,F,184,40:04.8
woman 1,F,187,52:37.0
woman 1,F,191,16:24.9
woman 1,F,192,50:02.7
woman 1,F,194,33:02.8
woman 1,F,203,10:51.5
woman 1,F,223,04:40.1
woman 1,F,227,06:54.9
woman 1,F,234,45:37.5
woman 1,F,250,28:13.3
woman 1,F,255,00:28.5
woman 1,F,261,00:45.8
woman 1,F,262,25:33.8
woman 1,F,272,13:33.3
woman 1,F,273,39:17.2
woman 1,F,283,27:50.1
woman 1,F,325,47:08.4
woman 1,F,326,36:52.7
woman 1,F,337,00:11.7
woman 1,F,348,39:01.5
woman 1,F,360,09:57.6
woman 1,F,367,05:15.8
woman 1,F,370,21:07.5
woman 1,F,371,13:57.7
woman 1,F,372,46:50.4
woman 1,F,377,19:09.6
woman 1,F,380,14:47.8
woman 1,F,389,24:38.5
woman 1,F,395,29:54.3
woman 1,F,410,04:42.1
woman 1,F,418,00:31.5
woman 1,F,419,49:43.2
woman 1,F,436,02:42.2
woman 1,F,437,08:04.6
woman 1,F,439,10:07.2
woman 1,F,443,12:55.3
woman 1,F,451,30:13.2
woman 1,F,475,11:59.4
woman 1,F,479,54:19.7
woman 1,F,480,39:13.5
woman 1,F,484,13:12.4
woman 1,F,491,07:25.9
woman 1,F,508,06:48.4
woman 1,F,524,26:13.0
woman 1,F,536,19:52.2
woman 1,F,539,19:37.7
woman 1,F,543,05:29.4
woman 1,F,559,38:51.9
woman 1,F,576,17:47.4
woman 1,F,594,22:19.9
woman 1,F,621,02:00.2
woman 1,F,622,11:36.5
woman 3,F,13,42:31.5
woman 3,F,25,08:54.6
woman 3,F,30,46:38.0
woman 3,F,55,27:41.3
woman 3,F,70,12:30.5
woman 3,F,78,28:17.1
woman 3,F,89,02:34.0
woman 3,F,90,57:02.1
woman 3,F,103,10:03.7
woman 3,F,120,45:42.2
woman 3,F,146,12:18.3
woman 3,F,178,16:43.7
woman 3,F,182,08:28.0
woman 3,F,192,51:42.5
woman 3,F,194,38:23.6
woman 3,F,203,15:43.9
woman 3,F,217,45:54.6
woman 3,F,250,45:42.7
woman 3,F,255,00:31.6
woman 3,F,261,00:57.3
woman 3,F,283,27:54.3
woman 3,F,326,52:55.2
woman 3,F,360,54:02.8
woman 3,F,367,06:43.6
woman 3,F,372,53:35.7
woman 3,F,389,24:41.4
woman 3,F,399,18:29.6
woman 3,F,436,04:47.1
woman 3,F,437,08:12.5
woman 3,F,439,15:58.6
woman 3,F,443,20:51.3
woman 3,F,475,23:14.2
woman 3,F,490,12:38.1
woman 3,F,491,15:22.7
woman 3,F,508,15:11.7
woman 3,F,543,07:31.5
woman 3,F,594,23:14.0
woman 2,F,13,42:29.2
woman 2,F,25,08:44.5
woman 2,F,30,43:57.3
woman 2,F,34,21:05.7
woman 2,F,38,00:05.6
woman 2,F,42,00:06.0
woman 2,F,55,12:11.8
woman 2,F,68,52:11.7
woman 2,F,70,09:58.6
woman 2,F,72,33:30.2
woman 2,F,74,08:23.0
woman 2,F,78,26:54.5
woman 2,F,89,02:32.0
woman 2,F,90,56:43.9
woman 2,F,101,38:34.6
woman 2,F,103,09:32.0
woman 2,F,120,45:07.0
woman 2,F,122,47:23.7
woman 2,F,135,44:35.6
woman 2,F,145,42:58.3
woman 2,F,146,12:13.4
woman 2,F,170,17:59.4
woman 2,F,171,17:51.0
woman 2,F,173,07:26.1
woman 2,F,178,10:39.3
woman 2,F,182,08:21.2
woman 2,F,191,17:44.1
woman 2,F,192,51:39.9
woman 2,F,194,33:55.3
woman 2,F,203,11:00.7
woman 2,F,223,05:10.8
woman 2,F,227,07:05.7
woman 2,F,248,49:48.5
woman 2,F,250,42:42.9
woman 2,F,255,00:29.6
woman 2,F,261,00:54.5
woman 2,F,262,25:58.2
woman 2,F,283,27:52.3
woman 2,F,326,52:53.3
woman 2,F,337,12:57.3
woman 2,F,360,10:43.5
woman 2,F,367,05:45.1
woman 2,F,371,16:47.0
woman 2,F,372,46:53.6
woman 2,F,377,24:06.5
woman 2,F,389,24:39.9
woman 2,F,399,16:18.1
woman 2,F,410,38:10.4
woman 2,F,419,49:49.9
woman 2,F,427,21:20.8
woman 2,F,436,02:48.8
woman 2,F,437,08:08.1
woman 2,F,439,10:37.5
woman 2,F,443,16:12.7
woman 2,F,475,15:58.1
woman 2,F,479,54:26.2
woman 2,F,480,39:20.0
woman 2,F,484,13:14.4
woman 2,F,490,12:26.4
woman 2,F,491,13:04.8
woman 2,F,508,09:29.2
woman 2,F,536,19:58.2
woman 2,F,543,06:55.8
woman 2,F,559,40:06.4
woman 2,F,576,18:01.2
woman 2,F,582,10:24.7
woman 2,F,594,23:04.9
woman 2,F,621,02:07.5
woman 2,F,622,11:37.6
woman 5,F,13,42:39.3
woman 5,F,25,09:46.4
woman 5,F,55,31:38.5
woman 5,F,89,04:33.8
woman 5,F,103,10:29.0
woman 5,F,146,12:26.7
woman 5,F,170,18:35.9
woman 5,F,326,53:07.0
woman 5,F,367,15:25.4
woman 5,F,372,56:18.8
woman 5,F,389,24:45.3
woman 5,F,475,23:49.1
woman 5,F,543,12:10.9
woman 4,F,13,42:37.8
woman 4,F,25,09:05.0
woman 4,F,55,30:57.3
woman 4,F,70,13:51.8
woman 4,F,89,02:44.1
woman 4,F,103,10:23.6
woman 4,F,120,52:50.3
woman 4,F,146,12:23.3
woman 4,F,255,00:35.4
woman 4,F,326,53:02.0
woman 4,F,367,11:37.6
woman 4,F,372,56:11.9
woman 4,F,389,24:42.6
woman 4,F,436,52:35.2
woman 4,F,439,16:04.8
woman 4,F,475,23:44.9
woman 4,F,508,16:19.8
woman 4,F,543,12:02.8
woman 7,F,89,05:07.6
woman 7,F,326,54:04.7
woman 7,F,367,15:37.6
woman 7,F,372,00:31.7
woman 7,F,389,25:21.8
woman 7,F,543,13:08.3
woman 6,F,55,31:52.8
woman 6,F,89,04:57.1
woman 6,F,103,10:35.2
woman 6,F,326,53:12.1
woman 6,F,367,15:36.2
woman 6,F,372,56:29.6
woman 6,F,389,25:05.7
woman 6,F,543,12:13.6
woman 9,F,103,22:05.7
woman 9,F,367,26:02.9
woman 9,F,389,26:35.5
woman 8,F,103,18:34.7
woman 8,F,326,54:59.9
woman 8,F,367,23:30.0
woman 8,F,372,00:35.8
woman 8,F,389,25:41.0
courtney stein,F,567,23:56.5
milo finch,M,286,25:25.0
jessica benko,F,476,37:11.1
carlos ramos,M,271,28:54.4
joshy,M,594,24:51.2
ms. helfinger,F,44,23:14.6
moderator,M,600,30:07.7
adam marsh,M,372,56:47.0
jene galvin,F,258,05:15.6
chuck fowler,M,459,43:13.1
mubarak,M,46,01:00.2
sophia thu pham,F,497,05:32.7
dick,M,85,39:53.9
dick,M,283,32:50.0
dick,M,516,12:57.0
dick,M,553,12:55.7
younger sarah york,F,246,22:25.5
ellie kemper,F,584,33:57.7
hailey,F,557,41:29.3
erin gustafson,F,424,25:00.5
yvonne,F,346,00:34.3
jennifer crusie,F,247,06:36.6
sascha rothchild,F,268,56:41.7
ernest castle,M,161,32:28.5
victor satos,M,179,11:36.2
faye emerson,F,539,00:20.5
rachel drake,F,126,06:54.0
ed sullivan announcer,M,281,13:08.4
miles,M,549,00:20.9
david's mom,F,283,12:52.5
kojo nnamdi,M,273,36:32.8
ansar mahmood,M,229,28:22.2
don cronk,M,398,10:01.8
ian brown,M,65,19:08.7
sean,M,186,05:53.2
marian fontana,F,295,05:56.8
damon simms,M,396,01:08.3
laura mayer,F,283,00:07.3
brent runyon,M,149,36:54.4
dick durbin,M,461,02:42.5
deborah blum,F,317,01:21.6
elna baker,F,347,56:16.9
jeff neuman,M,281,29:07.6
wesley willis,M,34,17:10.1
parent,F,534,13:08.7
larry beachum,M,299,29:32.0
timmy,M,395,06:12.1
jj,M,538,05:16.6
singers,G,332,17:21.2
kirsten,F,231,13:17.2
terry grosz,M,580,00:03.8
kenneth rexroth,M,571,33:20.5
terry gross,F,174,38:20.0
skiddy,M,248,51:33.1
aron wieder,M,534,19:06.1
residence woman 3,F,216,06:36.8
residence woman 2,F,216,06:20.9
residence woman 1,F,216,05:57.3
paul gromosiak,M,101,03:23.5
chris garcia,M,511,45:46.2
jd,M,369,02:05.8
jd,M,514,02:32.0
radio announcer,M,566,03:08.0
lily torres,F,327,46:42.8
laura hucke,F,434,52:42.0
ms. champion,F,485,00:34.0
caller 33,F,185,16:11.4
sarah's mom,F,400,41:20.5
caller 31,F,185,14:26.0
caller 30,F,185,14:10.4
morris reed,M,491,15:05.3
malcolm mcpherson,M,114,30:16.2
frank browning,M,112,30:34.0
mary,F,24,04:04.5
mary,F,66,01:24.8
mary,F,257,12:04.2
mary,F,276,54:31.4
mary,F,312,19:47.2
marisa,F,147,31:55.7
mark browning,M,344,43:21.5
jasper lawrence,M,404,34:54.3
george w. bush,M,151,38:52.8
ralph tremonte,M,283,36:27.3
petermax miller,M,505,47:39.6
alex chalgren,M,580,09:19.9
j. robert lennon,M,205,56:25.5
margie,F,46,04:38.4
tamara staples,F,85,37:37.9
susan berman,F,76,19:30.0
claudio rojas,M,498,16:39.2
video narrator,F,263,32:53.5
teresa bertram,F,412,40:50.6
marcel,M,238,36:37.5
jake bernstein,M,405,05:00.8
brett brosnahan,M,548,52:49.8
police representative,M,210,10:06.6
andrea seabrook,F,461,04:06.1
david boder,M,197,07:46.6
jesse eisinger,M,405,05:17.3
ted serra,M,433,07:34.5
pat,F,278,35:14.0
pat,M,458,05:25.7
pat,F,622,00:11.4
shane ogenson,M,195,37:59.8
doctor,M,6,20:49.2
doctor,M,44,50:21.2
doctor,F,110,41:36.8
doctor,F,297,30:18.0
taylor rose nations,F,533,43:22.7
trevor aaronson,M,471,21:41.4
judge eugene pincham,M,84,12:58.4
pam,F,376,02:24.1
pam,F,525,54:51.5
jean-maurice buteau,M,408,07:43.3
mary wingerd,F,479,15:27.5
jeffrey,M,577,00:56.1
jon mooallem,M,399,08:15.7
rick sinnott,M,582,44:58.1
shirley leu,F,353,07:24.9
rodney jackson,M,487,38:25.8
ken hegan,M,477,00:06.7
jim march,M,250,06:59.7
mike mcconnell,M,176,38:20.8
courtney godsoe,F,372,08:51.7
male staff member,M,487,48:26.4
tito,M,16,21:55.5
tito,M,190,01:03.9
jonathan brody,M,450,09:10.4
dan parisi,M,16,04:13.2
lester schaffer,M,174,24:53.6
environment expert,M,408,24:40.3
elsbeth carruthers,F,306,47:16.3
paul davies,M,411,48:32.8
larry distasi,M,119,38:51.6
jeff melman,M,444,00:32.9
mike hood,M,143,46:57.4
yvette rodriguez,F,406,27:46.7
abdon pallasch,M,437,44:52.0
david sadowski,M,36,53:09.7
neighbor woman,F,334,11:09.9
molly seftel,F,72,12:35.4
doug deason,M,591,05:53.7
schandra singh,F,493,31:06.8
michael meyer,M,467,54:39.1
sarah's mother,F,159,18:45.0
gregory deloatch and daniel canada,G,358,27:00.4
huram alta,M,229,32:01.2
matthew doig,M,418,32:25.0
clarence carter,M,148,28:54.7
ron hast,M,400,13:13.2
loukas tsoukalis,M,455,10:38.8
jay mason,M,149,20:45.2
mom,F,388,01:43.7
mom,F,567,16:42.6
mom,F,576,25:14.2
mom,F,594,41:34.1
mom,F,595,03:50.4
mol,F,491,38:51.8
julian frazin,M,79,08:16.0
audience member 1,G,476,11:32.3
audience member 3,G,476,13:24.8
audience member 2,G,476,13:24.3
isaiah thompson,M,407,37:09.1
vasily gatov,M,614,38:55.1
christine,F,178,16:02.9
christine,F,332,54:05.4
christine,F,399,11:01.7
christine,F,508,14:31.3
julia whitty,F,262,44:34.4
stef willen,F,385,50:10.5
juliana bontrager,F,489,13:30.9
audience,G,31,04:53.3
audience,G,79,11:17.8
audience,G,92,50:00.5
audience,G,173,16:46.8
audience,G,190,44:53.0
audience,G,258,06:00.9
audience,G,286,23:09.5
audience,G,299,54:38.6
audience,G,304,06:57.9
audience,G,402,45:04.0
audience,G,412,10:59.9
audience,G,486,48:02.7
audience,G,524,32:40.3
audience,G,534,27:54.2
audience,G,551,21:22.4
audience,G,559,38:58.5
audience,G,568,19:32.8
zora bikangaga,F,598,30:14.5
karen decker,F,531,48:10.9
snana,F,479,33:32.7
marvin craig,M,142,23:45.9
christine gentry,F,498,37:00.6
judith mensch,F,275,15:24.9
darlene wolfgram,F,360,34:25.8
john bowe,M,136,04:47.6
joan,F,13,51:05.2
joan,F,566,07:40.5
ashur miraliev,M,519,25:18.2
eric mueller,M,223,26:13.8
jack townsend,M,396,54:20.7
dr. evan nelson,M,506,18:55.0
will lee,M,505,06:29.0
raymond madden,M,405,50:34.4
mrs. blumberg,F,351,09:00.2
alberto arce,M,483,30:20.4
crispin glover in the beaver trilogy,M,226,18:59.0
pam dorr,F,490,07:57.7
brigid,F,126,00:04.7
nasser laham,M,238,20:41.3
marilyn tanious,F,223,01:01.4
catherine chalmers,F,12,06:23.7
kevin's mom,F,270,19:53.6
don norman,M,284,34:50.6
charles southard,M,126,13:08.1
claire hoffman,F,373,12:58.4
ron branstner,M,600,41:14.0
alissa's mom,F,400,40:39.5
caller 32,F,185,15:26.7
dale sekovich,M,155,20:46.3
ta-nehisi coates,M,573,18:02.1
wolfgang wergin,M,260,21:58.2
alexandra altouni,F,593,34:46.0
mark,M,46,47:46.4
mark,M,47,01:23.5
mark,M,162,17:10.1
mark,M,186,40:21.3
mark,M,206,06:22.6
mark,M,425,37:14.5
mark,M,552,12:08.8
mark,M,569,08:44.9
mohammad abdollahi,M,498,04:36.3
jorge aruda,M,170,05:01.8
helen and katie,G,257,10:15.7
jamie kitman,M,279,19:25.6
dan neil,M,279,56:57.6
will ream,M,541,33:01.1
shelly,F,121,03:53.1
jonathan katz,M,180,05:28.8
stephen mauriello,M,414,22:58.5
amazing shoney,M,73,05:35.6
anita carter,F,247,49:32.4
sean lewis,M,425,32:03.6
elliot feldman,M,353,12:13.8
mariya karimjee,F,586,28:08.8
paul bacon,M,306,01:18.2
wendall willard,M,599,40:19.0
james ridgeway,M,55,07:05.7
willie campbell,F,540,15:47.2
larry thompson,M,229,07:05.1
jordan riley,M,564,00:07.9
willie ross,M,150,46:32.9
tom maggliozi,M,215,00:01.0
jose william huezo soriano,M,130,06:04.5
male student 5,M,451,36:18.6
male student 6,M,451,40:27.8
male student 6,M,489,35:03.3
male student 7,M,451,40:39.6
male student 7,M,489,35:03.6
male student 1,M,396,02:12.8
male student 1,M,451,00:37.9
male student 1,M,489,34:41.8
male student 1,M,504,00:54.7
male student 1,M,538,37:40.3
male student 2,M,396,02:14.6
male student 2,M,451,01:20.3
male student 2,M,489,34:42.7
male student 2,M,504,01:02.9
male student 3,M,396,03:23.6
male student 3,M,451,02:28.6
male student 3,M,489,34:45.1
male student 3,M,504,01:07.7
julia lillis,F,571,51:13.2
richard schwind,M,251,49:04.1
male student 8,M,451,41:38.0
johnny cash,M,16,33:15.6
joe bradley,M,103,41:22.5
mr. schultz,M,263,02:24.4
joni cooper,F,481,34:19.3
youtube lawyer,M,490,32:12.4
brandon caro,M,484,34:07.8
hyder akbar,M,230,03:47.1
gavin yamey,M,391,32:11.8
kanue howe,M,139,50:32.4
arno mayer,M,595,49:47.3
chris crowley,M,74,18:54.8
linda johnson,F,58,51:55.0
angela poricelli,F,395,09:58.9
older son,M,521,05:34.3
bob fass,M,622,10:54.4
deborah julius,F,321,16:51.6
students,G,275,12:40.7
students,G,406,20:32.9
students,G,424,07:03.7
students,G,451,00:57.5
students,G,483,03:16.5
students,G,528,22:09.0
students,G,549,38:19.6
students,G,594,30:03.2
students,G,614,58:47.1
father - adrian leblank,M,144,34:33.2
andrea seigel,F,491,29:44.3
chris,M,68,03:41.5
chris,M,95,08:52.7
chris,M,147,20:43.3
chris,M,151,50:34.5
chris,M,224,00:05.6
chris,M,258,00:12.2
chris,M,323,05:08.7
chris,M,350,00:04.6
chris,M,367,07:37.7
chris,M,451,15:20.0
mary owsley,F,368,21:32.3
brandt,M,299,46:27.8
tony starbucks,M,57,11:42.2
mullah rauf,M,254,50:06.8
john pickle,M,344,10:09.0
noreen sumpter,F,578,05:11.8
william rupp,M,402,44:08.1
liat,F,217,19:38.8
andy hale,M,168,00:11.1
herman singh,M,224,42:20.5
jay allison's daughter,F,223,42:53.1
adam sternbergh,M,265,44:07.0
stace bradshaw,M,612,27:26.5
youtube turkey victim,M,452,13:27.0
charlie mccullough,M,430,44:36.0
emily,F,326,50:50.8
emily,F,346,06:25.7
emily,F,506,20:25.0
emily,F,606,03:29.0
trainer 2,M,595,41:49.1
larry morgan,M,309,11:17.6
chuck klosterman,M,241,48:05.3
anthony scaramucci,M,415,07:07.9
sam robinson,M,398,27:09.9
chris hogan,M,378,25:48.8
steve roberts,M,100,27:19.4
young rich robinson,M,105,20:54.8
chris crawford,M,496,43:38.2
michael braga,M,418,23:27.8
zach mastoon,M,299,05:06.5
the magnetic fields,G,339,09:41.6
sam lawson,M,67,38:43.7
jack martin,M,170,33:29.9
subject,F,273,39:34.7
iranian man,M,580,50:15.7
jyllian gunther,F,424,42:07.9
paulette kish,F,544,13:09.5
eric sterling,M,143,21:26.0
thad trober,M,213,16:53.8
navey baker,F,506,31:49.6
john waters,M,546,07:11.9
david gomez,M,107,13:36.4
bobby knight,M,558,27:55.8
bobbi hargrove,F,236,17:42.1
simon,M,153,43:34.7
simon,M,314,13:12.5
christy,F,338,41:11.8
randy earl,M,400,10:54.6
lance corporal,M,232,00:04.2
nurse 1,M,528,53:11.9
nurse 2,M,528,53:14.9
jackie,F,261,01:23.4
jackie,F,523,36:49.6
older man,M,608,32:09.8
thomas reed,M,549,49:48.7
carol bove,F,175,34:07.0
marina mihalakis,F,495,55:05.5
ariel sabar,M,529,37:41.1
bill buford,M,158,21:28.7
gabriella galindo,F,504,34:22.0
sakis papithemilis,F,592,06:12.1
anne lamott,F,104,53:53.5
trish,F,77,09:12.4
trish,F,409,46:17.2
rafe,M,192,39:34.3
alyssa sutton,F,610,02:46.1
voicemail message,F,39,49:12.2
female customer 1,F,298,25:12.5
female customer 3,F,298,25:47.3
female customer 2,F,298,25:37.1
female customer 4,F,298,27:20.4
w. kamau bell,M,557,19:14.3
man in building 3,M,58,49:38.3
richard trumka,M,367,28:37.3
maile meloy,F,606,37:20.3
eric woods,M,544,33:28.9
josh's dad,M,169,41:15.9
karen davis,F,116,35:28.2
harold wilshinsky,M,376,00:06.6
yuri herrera,M,506,55:35.1
male child 3,M,225,27:37.9
elder 2,M,348,38:55.6
elder 1,M,348,37:23.4
susie putz-drury,F,202,41:08.9
georgina,F,608,45:43.8
grayson mitchell,M,84,15:38.9
jim myers,M,253,49:20.6
karl baker,M,506,32:00.8
deb,F,192,54:36.1
marty connors,M,272,18:17.5
carin gilry,F,528,16:49.2
young dan gediman,M,108,10:34.9
jessica ament,F,556,56:18.5
john reilly,M,79,45:40.7
harvey kronberg,M,151,37:39.3
syrian sheikh,M,337,09:56.4
rock club announcer,M,268,29:24.9
david mckay,M,381,40:33.2
alex zharov,M,307,05:02.8
nubar alexanian,M,256,07:18.7
radio voice,M,162,21:25.7
joan sullivan,F,137,51:46.4
teen prosecutor,F,48,29:01.1
anna lengyel,F,130,39:14.9
jim nayder,M,97,48:05.9
charles pearson,M,562,49:51.0
anna agriteli,F,592,11:00.4
jake thompson,M,219,16:36.7
bobby mayo,M,67,16:31.9
youness aselom,M,592,27:02.3
john quelch,M,200,06:31.0
uzer,M,229,29:23.7
jerome hoffman,M,391,26:18.9
clarence hicks,M,51,43:28.6
sig hecker,F,620,15:39.3
bill bennett,M,195,45:52.7
paul grachan,M,489,23:40.6
hen 4,F,142,17:05.4
hen 5,F,142,18:30.0
hen 6,F,142,20:45.0
hen 1,F,142,16:00.7
hen 2,F,142,16:02.7
hen 3,F,142,16:22.1
jerry burke,M,266,46:35.5
andre wade,M,414,24:49.7
yowei shaw,F,502,05:27.7
george burns,M,102,36:44.9
collin warner,M,282,07:58.6
pablo decastro,M,143,46:07.4
wanda gilbert,F,548,26:54.9
judge arthur rosenblum,M,13,47:48.4
bushra habbas-nimer,F,372,18:18.8
counselor 1,M,124,22:31.9
counselor 2,F,109,41:21.3
counselor 2,M,124,22:34.2
james fallows,M,274,04:57.4
j. gallagher,M,410,24:16.4
andrew forsthoefel,M,494,00:51.4
chad stocker,M,294,10:37.5
hank holt,M,74,33:40.5
georgia cove resident,F,413,07:55.2
neil chesanow,M,234,00:04.2
tiffany,F,513,39:23.9
hanna bloch kohner,F,428,07:58.2
flavio,M,423,17:43.1
boy 7,M,424,14:36.0
boy 6,M,424,11:26.1
boy 5,M,186,12:44.1
boy 5,M,424,10:54.3
boy 5,M,488,35:57.6
julie remache,F,423,45:11.3
boy 3,M,109,15:21.9
boy 3,M,186,41:30.4
boy 3,M,335,40:17.5
boy 3,M,341,02:24.1
boy 3,M,424,07:57.5
boy 3,M,488,33:14.8
boy 2,M,34,45:22.4
boy 2,M,47,55:40.8
boy 2,M,50,00:07.0
boy 2,M,109,12:38.6
boy 2,M,120,36:34.4
boy 2,M,139,51:25.0
boy 2,M,186,41:21.1
boy 2,M,335,11:25.0
boy 2,M,341,01:46.2
boy 2,M,371,03:19.8
boy 2,M,424,06:57.4
boy 2,M,481,29:07.3
boy 2,M,488,32:30.9
boy 2,M,565,59:18.1
boy 1,M,34,45:20.5
boy 1,M,47,55:39.2
boy 1,M,109,14:35.6
boy 1,M,120,36:20.2
boy 1,M,139,51:22.6
boy 1,M,186,04:52.7
boy 1,M,335,11:03.8
boy 1,M,341,00:22.9
boy 1,M,371,03:04.1
boy 1,M,424,06:41.9
boy 1,M,481,28:40.1
boy 1,M,488,32:23.9
laura sydell,F,441,06:49.4
boy 8,M,424,40:01.3
tom jennings,M,103,05:28.2
"swinn, margaret's brother",M,352,01:19.9
eric humphrey,M,171,09:45.0
bill moyer,M,601,00:43.4
david beers,M,69,41:12.2
timi emmons,F,243,35:20.8
shaul azar,M,438,27:09.1
ken lima-coelho,M,520,01:17.4
mary archbold,F,469,05:43.8
houskeeper,F,528,05:46.4
kristine mckenna,F,20,16:24.2
katie howard,F,372,53:53.6
ami bera,M,461,33:39.5
lisa godbold,F,521,33:58.0
swimming boy,M,40,33:59.4
esther grachan,F,489,23:51.6
simon johnson,M,375,21:42.3
doug erickson,M,137,40:13.2
gail friedman,F,350,17:51.9
james walls,M,342,29:00.7
sal lanzilotta,M,513,10:48.2
gary payton,M,25,29:11.9
ali abunimah,M,196,13:53.1
draper,M,383,11:25.7
jan schakowsky,F,386,39:20.6
female student,F,396,08:27.5
female student,F,489,34:41.1
female student,F,621,59:17.8
dentist,M,620,29:05.9
brian sassi,M,386,46:40.1
daniel darcy,M,143,45:02.8
barry nemerow,M,33,04:53.7
alex poinsett,M,8,39:21.9
yuval steinitz,M,217,35:07.7
judy rader,F,216,01:36.3
recording,F,528,02:44.5
recording,F,618,24:28.4
josh safran,M,155,46:31.6
chris edwards,M,373,48:20.9
dan grech,M,448,00:14.7
bob berenz,M,293,31:50.5
troy malatia,M,532,57:18.1
graham brazier,M,103,12:48.7
lady on street,F,336,08:42.9
tv reporter,M,382,51:06.3
katie davis,F,164,23:42.5
josh malerman,M,294,10:14.7
sophie tucker,F,589,23:17.8
hillary's mother,F,140,50:34.5
madison nguyen,F,381,03:30.9
eric dinallo,M,382,09:41.3
claudia kemp,F,159,38:32.5
anthony holland,M,450,08:14.9
tim brown,M,255,06:02.5
felicia blum,F,201,00:13.7
thomas,M,488,05:53.8
thomas,M,547,41:22.0
christopher christie,M,292,03:28.7
teenage girl,F,388,02:43.6
jim graham,M,273,36:46.6
jared,M,77,37:46.8
medieval times woman,F,38,38:58.5
parag shah,M,430,08:23.5
freddie hoyt,M,513,00:55.2
mother 1,F,364,14:46.6
luke,M,299,56:22.0
luke,M,448,08:15.4
luke,M,606,01:23.4
lashawn price,F,297,18:25.2
tommy pryor,M,434,07:14.4
griffin hansbury,M,220,16:54.6
mike hannigan,M,240,25:20.1
milt hileman,M,333,32:45.2
irving maltzman,M,197,26:21.2
carolyn brackett,F,107,35:02.9
sybil carlson,F,370,22:05.0
charles monroe-kane at press conference,M,257,31:34.7
alejandro garcia padilla,M,554,20:32.3
lakhani's translator,M,387,21:20.4
nina white,F,396,22:07.8
congressman danny davis,M,84,00:57.2
leslie,F,197,38:58.8
yehuda hiss,M,570,20:53.5
jarvis son,M,177,04:06.1
randall bell,M,325,00:34.8
scott craig,M,530,42:09.0
dallas woodhouse,M,606,39:49.6
dan michaelson,M,169,14:33.0
peter benedetto,M,377,07:53.6
sal princiatta,M,224,30:30.6
jackie wharton,F,126,04:56.3
dan guterman,M,348,14:41.8
david segal,M,268,08:04.9
mishkoob,M,113,20:09.7
cameron stewart,M,253,25:54.8
gay byrne,M,326,05:37.3
elliot,M,449,15:54.8
elliot,M,537,03:34.7
christoper christie,M,387,04:34.3
donald sharp,M,368,39:35.8
sarah smith,F,595,34:32.3
mark saunders,M,567,02:21.4
sarah gonzalez,F,567,27:33.4
female supporter,F,158,47:56.6
dick paterniti,M,582,00:04.0
colonel dale kuehl,M,416,08:34.8
gary edelstone,M,511,20:52.3
kathy,F,242,43:49.7
kathy,F,264,00:52.3
kathy,F,507,51:51.1
kathy,F,530,07:47.3
marjorie rhode,F,350,40:03.5
man in background,M,200,23:34.0
man 7,M,120,46:43.9
man 7,M,178,13:46.9
man 7,M,192,37:36.3
man 7,M,194,36:59.8
man 7,M,217,46:58.0
man 7,M,326,46:04.7
man 7,M,367,22:03.0
man 7,M,377,48:54.9
man 7,M,386,48:05.9
man 7,M,389,28:47.5
man 7,M,491,43:58.2
man 7,M,508,15:45.7
man 7,M,543,08:07.0
man 7,M,606,54:11.6
omarosa manigault-stallworth,F,389,26:19.1
richard horowitz,M,543,42:11.9
blake oliver,M,489,09:51.9
james inhofe,M,440,14:39.3
rich carlson,M,417,08:19.1
josh gleason,M,324,37:13.7
whitney,F,611,04:12.9
dr. bruce lanphear,M,265,24:13.4
eva herzberg,F,428,08:55.2
aileen,F,260,45:16.9
charlie rose,M,519,00:11.8
bill,M,79,34:19.0
bill,M,234,45:18.2
bill,M,269,13:56.4
bill,M,272,36:37.8
bill,M,475,43:53.9
bill,M,546,42:33.3
bill,M,596,44:52.4
marty arnold,F,349,34:41.2
russell johnson,M,290,12:26.5
robert novak,M,100,37:52.0
brenan compretta,M,299,40:38.8
mark pearce,M,380,13:24.0
aliza,F,347,37:12.9
jan chalgren,M,580,24:53.3
jake,M,241,14:26.7
jake,M,317,48:37.6
